Time (s),EMG_Relaxed (mV),EMG_Contracted (mV)
2.606699873,0.040161256,0.008938734
2.607188202,0.047880156,0.021977455
2.607676531,0.05011065,0.035738926
2.60816486,0.056485213,0.052716783
2.608653189,0.06699449,0.065582659
2.609141518,0.075830904,0.065401978
2.609629847,0.078521816,0.062835717
2.610118176,0.077758322,0.072011301
2.610606505,0.077117772,0.083501799
2.611094833,0.072676842,0.073401426
2.611583162,0.061426701,0.035403768
2.612071491,0.045119356,-0.00204356
2.61255982,0.029967366,-0.006435943
2.613048149,0.019926527,0.011267739
2.613536478,0.007931125,0.00671595
2.614024807,-0.008776697,-0.033375358
2.614513136,-0.025352243,-0.072612215
2.615001465,-0.038390758,-0.081844977
2.615489794,-0.044458358,-0.07302682
2.615978123,-0.049724926,-0.067151572
2.616466452,-0.062316991,-0.06674191
2.616954781,-0.0758201,-0.069921399
2.61744311,-0.081264614,-0.07691361
2.617931439,-0.07831583,-0.081796391
2.618419768,-0.073861443,-0.083001198
2.618908096,-0.070778674,-0.083167475
2.619396425,-0.061115003,-0.076540771
2.619884754,-0.04450427,-0.060565336
2.620373083,-0.032635778,-0.045221543
2.620861412,-0.030215612,-0.03734938
2.621349741,-0.02901336,-0.029426961
2.62183807,-0.016088122,-0.014266734
2.622326399,0.006758544,0.003014463
2.622814728,0.024980828,0.020620497
2.623303057,0.036754665,0.042287399
2.623791386,0.047232629,0.058830263
2.624279715,0.058726574,0.060633147
2.624768044,0.072360834,0.060317432
2.625256373,0.080960755,0.072882791
2.625744702,0.081173954,0.089414515
2.626233031,0.07859376,0.095109205
2.62672136,0.074782394,0.091392604
2.627209688,0.072684245,0.087489497
2.627698017,0.070781967,0.089622719
2.628186346,0.061390885,0.095012904
2.628674675,0.047905564,0.093314674
2.629163004,0.035227197,0.08060307
2.629651333,0.021892251,0.058332013
2.630139662,0.005964393,0.025696806
2.630627991,-0.012577167,-0.008605766
2.63111632,-0.028666421,-0.032688907
2.631604649,-0.039199632,-0.04837169
2.632092978,-0.046466358,-0.0579918
2.632581307,-0.055357016,-0.059344512
2.633069636,-0.067049028,-0.058691008
2.633557965,-0.072370193,-0.065573345
2.634046294,-0.070795677,-0.078612774
2.634534623,-0.073069716,-0.090441879
2.635022951,-0.075726886,-0.09483885
2.63551128,-0.073167213,-0.086445594
2.635999609,-0.070331661,-0.073324388
2.636487938,-0.066605537,-0.065177421
2.636976267,-0.057538338,-0.049330786
2.637464596,-0.042527369,-0.021006698
2.637952925,-0.023846541,-0.000405249
2.638441254,-0.004517765,0.008722435
2.638929583,0.0130901,0.022533975
2.639417912,0.027431714,0.042451464
2.639906241,0.040586658,0.056438408
2.64039457,0.054194157,0.063250684
2.640882899,0.067066769,0.074778154
2.641371228,0.078736108,0.091294595
2.641859557,0.084719925,0.09825727
2.642347886,0.082518661,0.088488271
2.642836214,0.079833898,0.069458796
2.643324543,0.080519451,0.05582835
2.643812872,0.078291158,0.054179309
2.644301201,0.067073629,0.0561537
2.64478953,0.051647003,0.05276042
2.645277859,0.044735599,0.046422
2.645766188,0.04368948,0.043283726
2.646254517,0.031904254,0.036668816
2.646742846,0.008146318,0.008345149
2.647231175,-0.013112242,-0.040971829
2.647719504,-0.023166521,-0.083445617
2.648207833,-0.028018943,-0.102256293
2.648696162,-0.039231068,-0.104401101
2.649184491,-0.056273955,-0.095520535
2.64967282,-0.069873219,-0.073124545
2.650161149,-0.079006476,-0.040995643
2.650649477,-0.084601347,-0.013514877
2.651137806,-0.082890126,-0.00018719
2.651626135,-0.075330991,0.002265513
2.652114464,-0.067995775,-0.003784393
2.652602793,-0.06415756,-0.024387078
2.653091122,-0.061490646,-0.056832708
2.653579451,-0.055057713,-0.073683989
2.65406778,-0.042000506,-0.053101072
2.654556109,-0.023427208,-0.012004394
2.655044438,-0.006371172,0.019901094
2.655532767,0.006601931,0.027851431
2.656021096,0.022012291,0.014124496
2.656509425,0.038676412,0.000676729
2.656997754,0.049960906,0.010359364
2.657486083,0.056561243,0.042395566
2.657974412,0.064509709,0.075135552
2.658462741,0.077819287,0.081662045
2.658951069,0.087399245,0.055331834
2.659439398,0.084732444,0.02205832
2.659927727,0.076664347,0.007088888
2.660416056,0.069058078,0.007323294
2.660904385,0.064455159,0.010800742
2.661392714,0.061707464,0.016714139
2.661881043,0.051454291,0.023469534
2.662369372,0.034687905,0.022407685
2.662857701,0.020170135,0.011210996
2.66334603,0.005739137,-0.002913355
2.663834359,-0.010805425,-0.013344916
2.664322688,-0.02526655,-0.021112101
2.664811017,-0.035381255,-0.032389094
2.665299346,-0.042449744,-0.04830121
2.665787675,-0.05169605,-0.063008835
2.666276004,-0.062796228,-0.07360269
2.666764332,-0.070726477,-0.078216157
2.667252661,-0.077386337,-0.073641847
2.66774099,-0.081691706,-0.066784739
2.668229319,-0.079800503,-0.068088972
2.668717648,-0.075609466,-0.073264457
2.669205977,-0.070832186,-0.072252948
2.669694306,-0.063284164,-0.063477829
2.670182635,-0.053273992,-0.046502717
2.670670964,-0.041971905,-0.019512157
2.671159293,-0.030528029,0.01361293
2.671647622,-0.015107394,0.040579321
2.672135951,0.00564518,0.048629918
2.67262428,0.024463712,0.040509975
2.673112609,0.038992896,0.033544269
2.673600938,0.050012817,0.041094878
2.674089267,0.058373352,0.057099999
2.674577595,0.067535829,0.065160771
2.675065924,0.076955927,0.063192722
2.675554253,0.083087451,0.062444208
2.676042582,0.081606376,0.067391516
2.676530911,0.074991635,0.069276026
2.67701924,0.071281338,0.060407563
2.677507569,0.066449239,0.048076134
2.677995898,0.05609256,0.041611762
2.678484227,0.045684676,0.036627335
2.678972556,0.033024714,0.025409296
2.679460885,0.016569635,0.010980997
2.679949214,0.005284982,-0.00025093
2.680437543,-0.000870468,-0.008445232
2.680925872,-0.012769773,-0.012131453
2.681414201,-0.032547115,-0.010158888
2.68190253,-0.050094545,-0.016628773
2.682390858,-0.06109547,-0.042850116
2.682879187,-0.071236911,-0.070920393
2.683367516,-0.080466552,-0.077080324
2.683855845,-0.0846384,-0.066490552
2.684344174,-0.084485805,-0.059279927
2.684832503,-0.082914966,-0.060578245
2.685320832,-0.081277225,-0.063458573
2.685809161,-0.075356964,-0.062124594
2.68629749,-0.0628244,-0.05383347
2.686785819,-0.049851472,-0.041214753
2.687274148,-0.038047573,-0.027840243
2.687762477,-0.023933854,-0.010405161
2.688250806,-0.008721405,0.013169238
2.688739135,0.005395948,0.035786822
2.689227464,0.017093754,0.052228701
2.689715793,0.028034258,0.066730245
2.690204121,0.040085522,0.079799212
2.69069245,0.048185187,0.083060513
2.691180779,0.053862941,0.078003255
2.691669108,0.064381331,0.077542569
2.692157437,0.074610319,0.087755011
2.692645766,0.077560669,0.10435881
2.693134095,0.074119488,0.114541086
2.693622424,0.067998079,0.105192351
2.694110753,0.063688945,0.078162486
2.694599082,0.059891395,0.048944418
2.695087411,0.053578136,0.030176917
2.69557574,0.044534542,0.01897194
2.696064069,0.029504458,0.004846068
2.696552398,0.010585126,-0.011655699
2.697040727,-0.003917341,-0.023191191
2.697529056,-0.011865798,-0.03970908
